category,clue,exp,is_anagram,is_homophone,is_double,is_cryptic,is_contain,is_reverse,is_alternate,is_init,is_delete,is_charade,is_&lit,is_hidden,is_spoonerism,is_palindrome
is_homophone,Glaringly display talent for audience , Homophone (“flair”) ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_homophone," One involved in diplomacy to make money, it's rumoured, is reticent ", TACITURN I (one) ‘involved’ in TACT (diplomacy) + a homophone (‘it’s rumoured’) of EARN (make money) ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_homophone,  Reported one hacking  jewellery store ? ,"   COFFER  - Sounds like (reported) COUGHER (one hacking)   
",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Magazineentries ," 2 defs, one of them referring to this magazine ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,down‘s daughters must be kept in line , An envelope (‘must be kept in’) of DD (‘daughters’ – this time the double D) in FILE (‘line’). ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Make fun ofband , 2 defs ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Bird of reef? , 2 defs Down ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Satan's instrument , DD SERPENT ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"Operastars, mostly French "," Again I need help: ‘Opera’ seems to be the definition (Norma by Bellini)and the wordplay seems to be Norma{n}, but what then is ‘stars’ doing? Just looked it up, and Norma is also a constellation, one that I had never heard of. So it’s 2 defs + wordplay ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,… a spirited drink once weekly ,  Two definitions. Punch is a former weekly magazine. ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Mining engineer gave to God in whole Scottish spirit ," / S_UM (whole, total) around ME (Mechanical Engineer) + DD (deo dedit, latin, ‘gave to god’) Down Clue No Solution Clue (definition underlined) / Logic/Parsing ",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,Inclination to hypocrisy ,  DD ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Feature of tennis or another sport? ,  Two definitions. ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Come together for prayer ," Two definitions: come together/prayer. I hadn’t heard of the collect, but it seemed quite viable. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,It's bloody Al… , Two definitions. ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,To get up on a small hill , DD MOUNT ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"Son, relative of 25, to hurl drink "," Sling S(on) + ling (type of heather, as is 25) + 2 defs ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,Dismisses junction to turn round? Come on! ," Two definitions, and: T=type of “junction”, with an anagram of/”to turn” OGLES=”11 [across]” around it ",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,One more 25; he helps you in trouble ," 2 defs — one more 25 = one more capable [Actually as [emailprotected] implies, it’s not 2 defs; the second one is the def; the wordplay is a + better [= more capable]] ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,Place to eat dog's breakfast ,  DD ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Violin or unusually old wind instrument , 2 defs — of Cremona and cremona ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Ruth was one good-looking young lady ,"  Two definitions, including a reference to BABE Ruth of old-timey baseball fame. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Like a candle‘s base , Two definitions. ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Exposed triumph by theologian over conflict ," WIN (triumph) [ DD (theologian) over WAR (conflict) ] 24, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Spick and span local cattle , DD NEAT ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Stick man , DD STAFF ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Pole in Glasgow once recognised at a distance , DD KENT ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Poker puzzle ," TICKLER dd a ‘tickler’ is a poker, apparently ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Feature of lake district – nothing better , 2 defs ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"With right to be called, let it end badly "," ENTITLED An anagram (‘badly’) of ‘let it end’.As Eileen @12 – to whom thanks – points out, there are two definitions. ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,French official‘s old Ford ," 2 defs — one of them referring to a type of Ford which only those of a certain age, and readers of ‘The Hitchhiker’s Guide to the Galaxy’, will remember ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Solid curator ," STRONG dd Sir Roy Colin Strong, 78, is an English art historian, museum curator, writer, broadcaster and landscape designer. He has been director of both the National Portrait Gallery and the Victoria and Albert Museum in London. He was knighted in 19",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Sleeper maybe in aft cabin on board ," 2 defs 11 ORANGE ROUGHY Hungry? Ergo cooked, with love, a tasty exotic fish (12, 2 words) (Hungry Ergo 0 a)* ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Pale ale failing to satisfy contract , LEA Pale failing to satisfy contract DD = LIGHT 37 Potent ague caught by local resident (no Scots stricken) (6) GUE Potent a caught by local resident (no Scots stricken) A + c (caught) + native (minus na (no Scots)) = ACTIVE ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,The coarse sound of a fruit ," Two defs, ‘raspberry tart’ being the rude, rhyming slang one. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Cup size is beginning to trouble trendy fan , FA + DD (Cup size) + is + t (beginning to trouble) = FADDIST ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,Measureflag , Two definitions. Measure = STANDARD. Flag = STANDARD ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"Cruel animal brush, it should be thrown out ","(BRUSH IT)* – I read this as two definitions, with ”animal” as an adjective ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Mould in shed , CAST dd ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Where people might catch a live bass together? , Two definitions. Think of “bass” as in music. ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"Raisethe standard, boy! ", 3 defs ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Try to pay attention ,"  Two definitions: try in court/pay attention. 28 TO THE POINT  Against His Excellency accepting Brandt’s final argument as relevant (2,3,5)  ([brand]T in (TO + HE)) + POINT. Down ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
is_double,Perhaps joker‘s one that cracks jokes , CARD — 2 defs ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Crisisat the bus terminus? ," Two definitions, the second cryptic – “at the bus terminus” is the point for buses to turn around ",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Gaelic poet or Italian national , DD OSSIAN (Ossi is a place on Sardinia) ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"Child, swaying about, naked? "," This took me ages and I’m still less than certain about it: it seems to be ch in {l}urin{g}. [Or, as [emailprotected] suggests, {l}urchin{g}, which is simpler and more elegant and probably what Phi meant.] 14 MISS THE CUT Fail to progressbeing late for hairdressing appointment? (4,3,3) 2 defs, one of them fanciful ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Maybe top London cop trains boss stateside ,  DD (ref to Scotland Yard) ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Meangossip , Two definitions. Mean = LOWDOWN. Gossip = LOWDOWN ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,"Film producer, a member of the Greens "," Almost two definitions, referring to Cubby Broccoli and also to the vegetable ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Car attendant , DD ESCORT ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Nervous when bitten , Two definitions. Nervous = CHEWED UP. Bitten = CHEWED UP ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Cunning opening , DD ARCH ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_double,Book classic Chuckle Brothers routine ,"  DD referring to the Chuckle Brothers’ “to me, to you” sketches. ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Pushing forwards ,"   Cryptic definition   ‘Pushing’ as an adjective, ‘forwards’ as a noun. Think Rugby. I liked this one very much.    ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Spirit doubly applied to my game ," GIN RUMMY GIN RUM [spirit doubly] + MY  Down  1 Accidentally reveal one is freely available? (4,7,4) GIVE ONESELF AWAY Cryptic definition 2 Death sentence widely publicised? (6,4,5) FAMOUS LAST WORDS And a better one – I like the ‘death sentence’ ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Food counter with dressing table? , SALAD BAR Cryptic definition? ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,visit to the bar and back? ,"   ROUND (reference a ROUND of drinks bough at a bar) + TRIP (excursion; visit) ROUND TRIP ROUND TRIP (double definition of a journey there and back, cryptically defining a visit to the bar to buy drinks)  ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
is_cryptic," See 1Accommodating agreement, rival losing to Guardian tortoise? "," TIMES HARE (‘rival losing to Guardian tortoise’, an ingenious reference to Aesop’s fable), with a cryptic definition. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Present distributor's access point? , CHIMNEY : Cryptic defn: Reference to Santa Claus distributing presents to individual houses. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,He doesn't have to be smart to fool the birds ,  Cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Attribute in pot? , Cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic," Fare for passage? quite the opposite! (10,5)",   ALIMENTARY CANAL (the passage down which food [fare] passes from the mouth to the anus) hence the opposite of ‘fare for passage’ ALIMENTARY CANAL ALIMENTARY CANAL see definition word play –cryptic definition   ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Warming drink that takes some beating ," EGGNOG : Cryptic defn: The alcoholic;warming drink containing whipped;beaten eggs, associated with winter celebrations, like Christmas. ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,There's a point in this system ,Cryptic definition – measurements in the Metric system may have a decimal point ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Move to a new country home , EMIGRATE : Cryptic defn: … or a home in a new country. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,The very last word in negotiations? ,Cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Defensive attitude that may once have got Tiger Woods out of trouble? , Cryptic definition. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Their members were bound to work under strict supervision ,  cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Bill will be paid for this ," RECEIPT – cryptic def. 23 Uncertain to request a loan with advance (5,3,2) TOUCH AND GO – TOUCH (request a loan) AND (with) GO (advance) ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Very deep water ," Cryptic definition – Still waters run deep. If its very deep, then you are probably more than just still. You are dead. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Identifying feature of anaesthetist? ," CD relying on the fact that a number is a numb-er, but what the ‘serial’ is doing I’m not sure. The usual looseness that is associated with a CD, I wouldn’t mind betting. [Serial as in ‘serial murderer’, so an anaesthetist, who has presumably many people to numb over the years, is a serial numb-er. Thanks to [emailprotected] for this.] ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Deck game set up – runs restricted ," ORLOP – POLO (game) reversed (set up) containing (restricted) R (runs) 6 Painter’s philosophy painting for the sole benefit of Arthur? (3,3,4,4) ART FOR ART’S SAKE – cryptic def. with the second ART being the diminutive of ‘Arthur’ – the origin and history of this phrase can be found here ",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,He takes obstacles in his stride ,Cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,"Famous symphony, also part variation "," An anagram (‘variation’) of ‘also part’. The symphony is probably the most famous, Beethoven’s Sixth, but coud be by Vaughan Williams, Glazunov or Rawsthorne. 9 TUG-OF-WAR Tight contest in which the winners manage to pull back (3-2-3) Cryptic definition. ",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Shame about the face , BLUSH : Cryptic defn: Reference to how shamefulness is evidenced on;about the face. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,On which young hopefuls would be had for a film role , Cryptic Def. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Artist who gets pulled? , double/cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,So makeshift team did it at last? ," A rather Rufus-like cryptic definition, with the connection of ‘last’ with shoemaking. 7 THE MILE-HIGH CLUB Its members say they’ve made it up (3,4-4,4) Cryptic definition. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Top decoration for a woman ,  Cryptic definition Down ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,"Diamonds, say, one for the small claims court? ","   Double definition, the second one more Cryptic    ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Describing article alternatively comprehended? ,"  OR (‘alternatively’) surrounds THE (‘article’), with whole clue cryptic again. Stylish. 12 TO THE HILT Where blade should be fixedcompletely (2,3,4)  Another D.D. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,"Square cuts, surprisingly, may be seen there ", OVAL Cryptic definition – The Oval is a London cricket ground and a square cut is a stroke in cricket ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Might he be seen out on the tiles? ," SLATER : Cryptic defn: One who might be seen, literally, on the tiles or slates of a roof, as distinct from one who is metaphorically on the tiles;on a spree, especially of drinking or debauchery. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,People are keen take part in such a society , is the surface missing a ‘to’ after the ‘keen’? cryptic definition playing on a second meaning of ‘part’ e.g. a character in a play ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,One of 18 that might take its toll? , GATEKEEPER Cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Poetically skilful , VERSED – cryptic def. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Head branch ," ANTLER : Cryptic defn: A branched growth on, say, a male deer’s head. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,repaired with deeper piece of cotton wool? ,    Went before (17d)  Anagram of (repaired with) CD and DEEPER  PRECEDED (went before)  ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Put in peril? No good being cross any more! , cryptic clue; to be read as END ANGER ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Mouth organ? ," Cryptic definition Only every now and then, Falcon does cryptic definitions. This one, I thought, was lovely. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Training stops with these finally ,  Whole-clue cryptic. A train’s final stop is a terminus. 30 RECREATE Once more make tree (Acer) flourishing (8)  Anagram (‘flourishing’) of TREE ACER. ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Where past customs are on the way out ,"  Cryptic def., although that ‘are’ feels very strained. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,"Turn out a bad citizen, perhaps ","   Cryptic definition, I guess? Bit macabre, to my taste.    ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,JoinBrighton and Hove Albion following promotion? , double/cryptic definition ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,"When all else fails, make do with this salt possibly? ","  cryptic clue; if you RE SORT LAST, you get SALT ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Scandalous conclusion to entry ," GATE Definition and cryptic definition, GATE being used as a suffix nowadays since the Watergate scandal ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Handy aid to warmth ," MUFF : Cryptic defn: Tubular case covered with fur or warm material as an aid to keeping hands warm, primarily. Not to be confused with the later eary aids. A secondary purpose was as a handbag, or perhaps to conceal a weapon – I distinctlyrecall Lara (Julie Christie) pulling out a gun from her muff to shoot Komarovsky (Rod Steiger) in Doctor Zhivago. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Present time singer ,  Another cryptic whole clue. Christmas is of course the time for presents. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic, What determines whether a habit is good or bad? , DRESS CODE Cryptic definition – ‘habit’ referring to DRESS ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Humiliating return from a summit meeting? , Cryptic definition. ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,It had row upon row of rowers ,   Cryptic definition    ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,Euphemistically I could offer a loose corset ," ESCORT : Cryptic defn: The “I” referring to a social escort, a euphemism especially for a female who may be hired to accompany one for entertainment, etc. (which latter might or might not involve a loose corset). ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_cryptic,See buildings in various cities , cryptic clue ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_contain," Historic firm spikes drink for sovereign, say ",  (OLD [historic] + CO [company; firm]) contained in (spikes) GIN (drink) G (OLD CO) IN GOLD COIN ( a sovereign is often a GOLD COIN)  ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
is_contain,Kate's run round with her kit off! , STREAK [KATE’S R(un)]* around ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_contain,Stuff coughed up when problem drinking plonk , SUM (problem) containing PUT (plonk) ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_contain,Did something adventurous with The Blue Danube‘s intro to entertain nightclub , {SKY (the blue) + D[anube]} around DIVE (nightclub) ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
is_contain,Top royal in total disorder gets reprimand , TALKING-TO : KING(the royal at the top) contained in(in) anagram of(disorder) TOTAL. ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
is_contain,Close in on a fish keeping very quiet , Approach A roach around PP.  Down ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
